,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,SBIN.NS,BHARTIARTL.NS,KOTAKBANK.NS,HCLTECH.NS,LT.NS,AXISBANK.NS,ASIANPAINT.NS,MARUTI.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS,NESTLEIND.NS,M&M.NS,BAJFINANCE.NS,POWERGRID.NS,ONGC.NS,NTPC.NS,SBILIFE.NS,BAJAJFINSV.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIENT.NS,DIVISLAB.NS,GRASIM.NS,JSWSTEEL.NS,TATAMOTORS.NS,TECHM.NS,HDFCLIFE.NS,COALINDIA.NS,BPCL.NS,BRITANNIA.NS,SHREECEM.NS,HEROMOTOCO.NS,CIPLA.NS,DRREDDY.NS,EICHERMOT.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS,TATACONSUM.NS,VEDL.NS,DABUR.NS,HAVELLS.NS,ICICIPRULI.NS,PIDILITIND.NS,SBICARD.NS,SIEMENS.NS,GODREJCP.NS,DLF.NS,HINDALCO.NS,TATAPOWER.NS,AMBUJACEM.NS,APOLLOHOSP.NS,AUROPHARMA.NS,BANDHANBNK.NS,BERGEPAINT.NS,BIOCON.NS,BOSCHLTD.NS,CHOLAFIN.NS,COLPAL.NS,DABUR.NS,GAIL.NS,GLAND.NS,GODREJPROP.NS,HDFCAMC.NS,ICICIGI.NS,IGL.NS,INDIGO.NS,LUPIN.NS,M&MFIN.NS,MARICO.NS,MUTHOOTFIN.NS,NAUKRI.NS,PEL.NS,PGHH.NS,PFC.NS,RECLTD.NS,SAIL.NS,SRF.NS,TATACHEM.NS,TORNTPHARM.NS,TVSMOTOR.NS,UBL.NS,UPL.NS,VOLTAS.NS,WHIRLPOOL.NS,ZEEL.NS,ZYDUSLIFE.NS,ABB.NS,ACC.NS,ALKEM.NS,APOLLOTYRE.NS,ASHOKLEY.NS,BANKBARODA.NS,BHARATFORG.NS,BHEL.NS,CANBK.NS,CASTROLIND.NS,CROMPTON.NS,CUMMINSIND.NS,DALBHARAT.NS,DEEPAKNTR.NS,ESCORTS.NS,EXIDEIND.NS,FEDERALBNK.NS,GLENMARK.NS,GMRINFRA.NS,GODREJAGRO.NS,GRANULES.NS,GUJGASLTD.NS,HAL.NS,HINDPETRO.NS,HINDZINC.NS,IDEA.NS,IDFCFIRSTB.NS,INDHOTEL.NS,INDUSTOWER.NS,IPCALAB.NS,JINDALSTEL.NS,JSWENERGY.NS,LICHSGFIN.NS,LTTS.NS,MANAPPURAM.NS,MFSL.NS,MGL.NS,MPHASIS.NS,MRF.NS,NAM-INDIA.NS,NAVINFLUOR.NS,NMDC.NS,PAGEIND.NS,PFIZER.NS,PIIND.NS,PNB.NS,POLYCAB.NS,RAMCOCEM.NS,RBLBANK.NS,SHREECEM.NS,SUNTV.NS,SYNGENE.NS,TATACOMM.NS,TATAELXSI.NS,TORNTPOWER.NS,TRENT.NS,UNIONBANK.NS,VBL.NS,TORNTPHARM.NS,WHIRLPOOL.NS,ZEEL.NS
RELIANCE.NS,1.0,0.40438002278187457,0.26098899437600903,0.25503538262233516,0.3347021860716913,0.2152350666528093,0.22476025894407886,0.27874716393842847,0.318544150412554,0.2484030600820684,0.24111569323443052,0.3243062829963258,0.4027321483802259,0.2883427549175749,0.2636999063787111,0.15544088489603075,0.36705761967466577,0.29073866446027763,0.32297995909750266,0.26770906836500075,0.35138769216560833,0.3708942986650218,0.23963603653820778,0.29486314743994424,0.3502254623248867,0.4074406252352555,0.30407236779494257,0.17384610486935448,0.39150630067125647,0.267646577536754,0.0814876174924052,0.29040003905823913,0.2300530048701213,0.41613457252851616,0.17383555363903191,0.34862912970792975,0.36766874344582795,0.4109376750643863,0.2691167033963282,0.20221194314373186,0.2993314005666182,0.2000705976322394,0.2635005086588895,0.2965364995296845,0.2489896508841345,0.28313426938251246,0.3540393990757062,0.2636453998922495,0.2832474196126828,0.34797488924007247,0.3359688617727819,0.3340900092806401,0.001575831524050592,0.23936614958052785,0.25936207847491755,0.4570728807772599,0.2553479251413706,0.302648474691476,0.27613501433187165,0.2329941471885251,0.15663892469216906,0.2809450727460313,0.3296300742691955,0.29783157703694296,0.42200352022426896,0.3375923197446052,0.22922647398507404,0.2832474196126828,0.26508005201353235,-1.081453356389166e-05,0.4112081028612001,0.4274621856617767,0.2377915522229773,0.2465962223740108,0.3609005406525081,0.19332834589748968,0.40240764230645215,0.15095992367256172,0.28983955725988614,0.29805392233276434,0.42218461678456165,0.09623737025202206,0.34527115855594825,0.31982361484502764,0.16699941006566657,0.36688743215273484,0.308615254457919,0.25811535376085654,0.20092767637142106,0.27298282984164124,0.30062060713527256,0.35186669464715553,0.3151636981196787,0.23843206549350168,0.2280362594872559,0.18581792285959955,0.3234386724383344,0.16079062604984468,0.3814947441041572,0.29080335672742674,0.3796127975183396,0.271246131997528,0.3008595136731005,0.3769905142076696,0.30891417086496203,0.16520802895014627,0.1656285863004633,0.23266237973961626,0.3322941515647033,0.11856882516244673,0.3901725738538625,0.2143906857843234,0.23435538419875854,0.3291499246030973,0.23629155109273356,0.1528702827752998,0.2504902780420388,0.40399533922892583,0.3681453523714356,0.16509669556494144,0.2483934112189357,0.3467831005400771,0.2436606763610923,0.26490592833257887,0.09816146903348745,0.1733722613119141,0.29519552801095067,0.36844155838569287,0.25753822011589544,0.23387893993665348,0.13619692716238938,0.29819415537984384,0.2335870161110916,0.37115549341277804,0.43968210370098226,0.14549443808483925,0.17078596408241345,0.047846797348812704,0.15318645558820954,0.32986457937073155,0.35769026563745554,0.19242785082748076,0.18427058270241695,0.3254473144944502,0.2022118521669884,0.17093936110670704,0.2602869438543332,0.3172269085040816,0.28092083491286063,0.37966487196555376,0.3640609187025942,0.3047663230595515,0.3033475065217012,0.25810802217658146,0.3151637659187614,0.23843264319157473
TCS.NS,0.40438002278187457,1.0,0.25801087079217955,0.6853367095355936,0.18963780379653553,0.3413365075691467,0.1731130310759752,0.1795724044657007,0.2649929378965834,0.11267882562826002,0.6217887805322189,0.29655470571480197,0.1970669482104564,0.33684935581618985,0.18420483499576187,0.19814933666294804,0.298457498956641,0.3066403698232429,0.5942002652616668,0.2227440220537333,0.1832250197353176,0.300430957414822,0.17277969332141624,0.22621153111615866,0.1242894955314065,0.39186865502901863,0.34751573989672935,-0.04477265414872017,0.19959019948231624,0.09917868225961061,0.15558345770842943,0.28944148441138706,0.2083553508514733,0.25671122336658614,0.5368394598819113,0.26120124015767726,0.153716578150775,0.28287836898664737,0.27181075705451724,0.22832029538029486,0.18591412930960108,0.17389707237632468,0.20432109316512365,0.21101189199437706,0.13746545728753015,0.22711546030284688,0.34975842610236263,0.1603968975693894,0.25072388812766455,0.28153167442494803,0.1737686551065267,0.2786203194978471,-0.0008289274282469622,0.14043843935259642,0.22239949217801933,0.2898784510926076,0.14637426283735172,0.1527955370368963,0.14595295509963724,0.24385431136713323,0.14438771599792102,0.21351030546804994,0.4605203919672404,0.22525485570632398,0.3151815913532454,0.2845778679541792,0.21332511308842886,0.25072388812766455,0.13669028639303313,-1.7761580352948483e-05,0.24677315507352054,0.3766269386559841,0.27429901730058653,0.3087903773963562,0.2245985252701243,0.1860959696410986,0.2506540466829049,0.17386062683692385,0.18067491737414493,0.47196941853083335,0.2979094903225565,0.21221792578241855,0.22352364591168214,0.2090722037445068,0.16300449163261918,0.33001464398348235,0.16758086684215914,0.12825679089599695,0.14117418737420942,0.17548329097243723,0.21595816922034514,0.24910143588739608,0.13718481240276148,0.168031173591854,0.23210469789875443,0.1377225368980952,0.20878542596617042,0.20934337238232387,0.24273470229122734,0.1418243032655893,0.19228857945370453,0.26714651275450313,0.08853646525890146,0.20895896529427263,0.2369669885927658,0.1403674671604166,0.1636915844226625,0.24688230869368594,0.33790810293926354,0.07248573164159566,0.24751145147294282,0.1334914843957465,0.28007529361447286,0.22432765612908465,0.18976115508468303,0.08354962796304788,0.2344683446664389,0.19365953211402173,0.19723512397162574,0.08343884172547529,0.23168780532032557,0.22791743171107137,0.1088596011449405,0.17753424489072261,0.1627876402742875,0.18580318176161276,0.07748105968279859,0.255742598218596,0.4465198376173759,0.1809754346083216,0.11913871678577219,0.227719178384261,0.5352109046345329,0.22077639295188495,0.2684327548093479,0.2854007072373395,0.17730167141589445,0.09189921777778577,0.2480167307817601,0.2760794560974557,0.19854150977831725,0.36071749632640987,0.17823420894778663,0.24046529738770925,0.22832041278158488,0.17659879267579018,0.23013366739890115,0.21819713161916054,0.3069763733904708,0.08040909947424227,0.1366276888212053,0.14104001169992111,0.1991200232528202,0.12830408919945654,0.13718489511332452,0.16802644081327517
HDFCBANK.NS,0.26098899437600903,0.25801087079217955,1.0,0.2164376344584978,0.516105528183664,0.2334660901772652,0.3764983226764081,0.42307182234157065,0.27888092026441463,0.4944309871100319,0.22145007553448967,0.4919975286843068,0.47198396621432315,0.3246603981680847,0.24982070611219226,0.15467325715068606,0.39375922153521137,0.4639808360198963,0.29603210639021166,0.26875934826003883,0.34783323768721,0.46909738641491094,0.16659036347629022,0.05273495342809253,0.2584103389730697,0.23237264048542583,0.426618338127847,0.10244408524116305,0.3004450962320869,0.1569536118528831,0.2434645184538104,0.3428396199046632,0.2564955100482106,0.2575249546304737,0.1787932343294416,0.28409151615611533,0.10923862591928159,0.19547716521633127,0.19554079209751374,0.2391554417481768,0.2922124394934081,0.18496590616925998,0.2398290477799535,0.3018837468596931,0.37008235153616653,0.47268797805733503,0.3143045132941825,0.24909765607962003,0.248109340429178,0.3092544836710904,0.1832726789329614,0.37540918053564054,0.0018668724437841309,0.39207384702763237,0.17749162953505007,0.39455736617920373,0.21940016376607388,0.2528180353227702,0.2610307697462531,0.11105022384874315,0.14223359272494104,0.24312922929814076,0.3460693667174382,0.24170416265596656,0.3133596295274035,0.38931935722600847,0.24291272113945278,0.248109340429178,0.10550831203850522,-9.402069832423531e-06,0.3767997228943415,0.3751172018248385,0.2488464246885403,0.2542645723670277,0.31585013606585827,0.05942674680071441,0.33862668088810977,0.08724665864766053,0.27755092883633803,0.3147511398609895,0.359744961890268,0.220250392357229,0.3039851118532643,0.1957864013943494,0.17268805060361614,0.3581821821051329,0.2696724404410391,0.15601103966648205,0.3652923557433855,0.36754202523941826,0.2589977512353137,0.30780906283497833,0.14247766333962297,0.3415165693973852,0.1534416661076406,0.2518226099952942,0.23161157975349186,0.25491456114592775,0.27954736095625576,0.4106514698987849,0.36867091830595844,0.28337139312629317,0.2504670406458794,0.37641555665746346,0.2203404070225404,0.17408948428097676,0.30013710705515934,0.32150184264283327,0.3195890312625234,0.2422424912024553,0.33545643269119024,0.3999755582761291,0.2721994398554097,0.3751407625655493,0.22834710343161482,0.2535957671793214,0.186482251790359,0.3675074884038475,0.2046344667465906,0.2752922591206294,0.2160269008053582,0.2885726630018503,0.2674078797218977,0.24436067159639388,0.11727455831191547,0.17566274455442826,0.13182762328145067,0.3383896838465841,0.2866172296782399,0.2237989103467814,0.20482517272775688,0.21177084295053694,0.1892553492624557,0.1567826555150031,0.42151577349121083,0.2784312821251976,0.07476038741986085,0.1568149998884359,0.0916076525175955,0.26481855262285087,0.29886116303544036,0.22420026908870425,0.3004261006160603,0.32008167600595056,0.2391553164561202,0.3038776975811457,0.15387419355128631,0.23666782162845118,0.2785843542394834,0.24442330002331183,0.28132761609032825,0.3258778333276212,0.13686111504654863,0.15598605738574273,0.14247787932372766,0.34151699316796713
INFY.NS,0.25503538262233516,0.6853367095355936,0.2164376344584978,1.0,0.2045083510482347,0.2037657517370269,0.16413987762004045,0.11344348994144811,0.23413516836217776,0.14472895394668198,0.6595348407945059,0.3147599048988301,0.11775607253922434,0.23721433327021926,0.13305766226771096,0.2139886399839338,0.21415651583457374,0.31714793487452525,0.6244255860111857,0.08942399933756542,0.13500449156567496,0.1986473300657157,0.14589515894567262,0.1473157309077437,0.07429965159378384,0.32931866779240915,0.27694338540827146,-0.08650438084810338,0.12864197630361168,0.06617405469578996,0.11869601251661666,0.2898759906695241,0.22207707287732054,0.13121966331893434,0.7350818234230696,0.164680261913249,0.031336038660166154,0.1464258864877145,0.1287378557665097,0.2369382482417263,0.11033929766524739,0.21174242509215216,0.19825206863676334,0.07150021522710129,0.025711579245664667,0.18362490349989072,0.3352966288297218,0.1696007293636154,0.20902087679596096,0.13971503562008133,0.10307750533587029,0.22662858751384918,-0.0005793590880190634,0.16101253194998338,0.1387001104299613,0.24989474704897208,0.19610939430178234,0.17751355418389908,0.0667538529567076,0.20604195136325315,0.09782898295411935,0.1508878689698169,0.3957464327890217,0.18897690381856422,0.18095872279087144,0.22460743449995568,0.1618077605256234,0.20902087679596096,0.06841818976031022,-1.7244314283578464e-05,0.26022827720356767,0.37607345840235595,0.21783383388281954,0.2242529899336608,0.19693315646073858,0.18961732321061933,0.15208168738239514,0.1271313994424667,0.19777987389747217,0.4665199022886018,0.30182649578891746,0.19703339065298917,0.23473270185905198,0.18136418124625728,0.18334846119793838,0.32777601355050767,0.15466503038177962,0.09268911773341064,0.07652114905224897,0.12777058628694402,0.20474255808199093,0.20810059518363552,0.19347157751237803,0.19089474020386232,0.12684944848126586,0.1039806721067972,0.15648710345094727,0.1092820221800943,0.11433677154398592,0.11893517803378598,0.09579744680962227,0.2039293457869531,0.058499980444976146,0.11935886253910019,0.2007036648890365,0.18380254919750819,0.10428696119759674,0.19826058315636888,0.290142930461786,0.07456716832481196,0.19757165842669505,0.1488387199230015,0.1930326237040531,0.14006736807719655,0.2970656117594305,0.15488490821505563,0.15127428291789924,0.10542470438199449,0.10203484122322794,0.04274573822708514,0.10626463187251314,0.18624815840031186,0.18918983033760065,0.09367786196433986,0.16351996026157878,0.10047864949018591,0.03716033953662566,0.19514208453800738,0.5075081784122971,0.2296542141693041,0.06198464973365576,0.1627958808935226,0.6123461414953598,0.09595969240211852,0.15571831610300957,0.24338308923592683,0.1563019252703617,0.062058658063603965,0.23070306448874184,0.20858188428805627,0.18903026457732136,0.24011129496204353,0.21796146454150334,0.18190467165383953,0.23693821291466155,0.175717301127667,0.18516320443299927,0.21484674908876877,0.2200414612864626,0.037956596133475136,0.19874754871137065,0.11749279468430407,0.07983751797407981,0.0927264947218451,0.19347163452568347,0.1908903869743735
ICICIBANK.NS,0.3347021860716913,0.18963780379653553,0.516105528183664,0.2045083510482347,1.0,0.2097112252045995,0.2778070486857105,0.6585589937845134,0.36319621359629106,0.48257159780990794,0.11099415504012232,0.546455850471597,0.6619058130008307,0.27150862433362527,0.3535699294124268,0.3527254685701836,0.37677747679279167,0.5820161224289876,0.274814654490731,0.2834723455022269,0.3454860869798933,0.4722916887027389,0.09985930583225995,0.03610728561347767,0.17111363481725794,0.4100945659293281,0.49555668674596054,0.15592721189577846,0.31112939433623793,0.22375319379635988,0.12279049328417503,0.5603111148861445,0.3148067051738951,0.2751976665137328,0.19728586562200462,0.29028910759788057,0.06598630272311475,0.23150871340049084,0.21678454445922046,0.4708231544143443,0.3409596115765999,0.19009208532727964,0.2226022912830964,0.3884826379394719,0.38019381302465244,0.49098063089540217,0.3303218693944631,0.25184109205988015,0.3204507247038508,0.2721168162705005,0.25813664490244437,0.41682744209016603,0.0011406445062951945,0.35358704167705546,0.2754612051305622,0.4613747757687676,0.26614410650606785,0.24167419886385552,0.45237881693786014,0.19224025704554318,0.20248041206220932,0.2633163042037871,0.3235750127949441,0.19461524115244028,0.34990895641572767,0.37600444370220487,0.253401289401936,0.3204507247038508,0.11531041918668428,-3.233313996736998e-05,0.3820985321001313,0.3836640245292455,0.3141920965961253,0.20829795198431553,0.4614698949746397,0.1796760550202957,0.38858288855867895,0.24867575342375484,0.2451778531386899,0.2854512630322658,0.43741519287301656,0.26796684896365675,0.3067282256650432,0.28903373877315564,0.20750604821076818,0.3867613017098794,0.16157986554014178,0.1306366722455588,0.4814389529839917,0.42852868671597,0.22186786676877934,0.26301736909770795,0.11686397191117408,0.17080413779354214,0.19493813082167366,0.2648429211618338,0.43181495257572455,0.16746691289700213,0.4281057312734218,0.4732661746578378,0.47355463303716716,0.34474904750012186,0.27280714014037666,0.5205567491010283,0.2790438259269798,0.12074540271791322,0.27032730716126374,0.39864097324209563,0.2490220864146113,0.20091555849868614,0.3645696270427202,0.5452363300872131,0.24961690676411255,0.20803638286226725,0.2831049341859752,0.20090166779754348,0.1957798303254492,0.3606540620902048,0.1794380962199089,0.17996697380488447,0.058864955309025725,0.31884759393068624,0.345531244845618,0.26120344003889046,-0.0635586526468798,0.2183812259623515,0.25856252307136535,0.4231244347648322,0.27511765795937404,0.30357889586282655,0.23900385634044763,0.2739003222078932,0.25220216661854455,0.19720605362853172,0.3807424494193123,0.181899048108074,0.11082816524026093,0.2186148693797718,0.042123863100206924,0.24689197159355775,0.41627926760178885,0.21192339172703833,0.4167118100929727,0.35683267889912024,0.47082296383872907,0.3659414375569308,0.20625222665505163,0.21723644670997444,0.2555811750609065,0.15743919489642605,0.2705921028081466,0.3191780437281363,0.06892576864719861,0.13064739483131932,0.11686420468265778,0.17080265723442245
HINDUNILVR.NS,0.2152350666528093,0.3413365075691467,0.2334660901772652,0.2037657517370269,0.2097112252045995,1.0,0.34266967578973184,0.12941489987364996,0.15311622122819193,0.1991378312719262,0.18494303927940567,0.1758088617752647,0.2594894260666784,0.520091048885373,0.3277782418207873,0.16924744191100033,0.3775978418974231,0.3105302842251857,0.21655319603391757,0.4988267469009756,0.2163966959530986,0.32963832690286404,0.01283851845855047,-0.14653733931989454,0.13111918008440696,0.35776806162530317,0.3048036253921353,0.022043530759243053,0.16115518912652554,0.1420141194730093,0.1743782466658074,0.2866584006430755,0.08232160653806825,0.16777461816576894,0.15059612774094616,0.22666860297692515,0.02599306223749648,0.1781264519717938,0.625516982258095,0.23360723399520286,0.24961619583878816,0.18685916027717114,0.3190223579104442,0.31406555113549856,0.19323164277837201,0.24103932610311268,0.5081155156189633,0.10662890718850052,0.585301733019706,0.3813130402031813,0.242136148493711,0.4190801202657194,4.7482016208776445e-05,0.15085379884697916,0.4666364907901496,0.22164874474605367,0.07750647412663123,0.1335851879842826,0.22202850238006,0.2518267264813812,0.1219688828142713,0.1807513742780425,0.39940852668070465,0.2096440135671596,0.15333371274824376,0.3085634257423882,0.43920067270932384,0.585301733019706,0.10067971396615591,-6.35793298396444e-06,0.21213204714769995,0.24061149931909606,0.3233982771148664,0.30221226517595884,0.3774803327235674,0.08024373425781557,0.2441660037514017,0.497136300332883,0.1419807836543581,0.356572113512198,0.2691408171566013,0.29997069201625776,0.13022059212066814,0.11068231473253118,0.0753609103258095,0.22832330141684526,0.19849938382384777,0.2655292980479789,0.17259229367277085,0.3900755881012432,0.10563678804459126,0.1503079612661312,0.18881106833541952,0.15823293662453292,0.20971108075467135,0.07262465357416485,0.1744730217563583,0.27820470514978135,0.2740224127853391,0.18846466390256142,0.06352202506166994,0.22926345219415087,0.1314242209050444,0.07747808604150373,0.1061022443462898,0.2511476113991608,0.09074175410490226,0.2748179979645056,0.26154229461634965,0.2585405089800955,0.1328442545462724,0.061904247491362946,0.20824673547317388,0.18352559716220154,0.1682885980909312,0.0025119222715837292,0.23824997698537634,0.1642023878021053,0.1364348053516939,0.18000174188140178,0.10420931122817095,0.09918285613619235,0.1313096387049096,0.165178692017648,0.21366968447983378,-0.01228333711869309,0.0311091468700221,0.22178135564641488,0.10899209094764395,-0.10207963423468518,0.157195702606832,0.1540068187421312,0.15966210322951113,0.22758173661813622,0.23008787473909365,0.21156404688057837,0.1027118304437736,0.2585545580607112,0.32372041680289354,0.348044293418526,0.053771564077240486,0.3224460734775101,0.21615519505005956,0.03082466057132206,0.2336070110424972,0.21025773435469952,0.2372451832090596,0.2037541896189006,0.1491813274629987,0.0823386356528486,0.16203131769564136,0.08183054829994219,0.14617865594417606,0.26555649471099085,0.1888111807760774,0.15823114503020536
ITC.NS,0.22476025894407886,0.1731130310759752,0.3764983226764081,0.16413987762004045,0.2778070486857105,0.34266967578973184,1.0,0.33620293357407044,0.1962988056197292,0.3511243245464173,0.1059324472782587,0.3031901541074721,0.2723476647597278,0.16879333793976595,0.2791288449423156,0.1881977105826978,0.3440036992900767,0.21309961086892265,0.15236304057124334,0.2189491300751137,0.27777743505408414,0.3687741286139875,0.1480903598171929,0.14853947398553918,0.3647586274220298,0.21419099754118268,0.3336136016112807,0.0007086077676460068,0.24429546242351322,0.15446180649287497,0.08985581174850744,0.34389087113279215,0.21916692824418454,0.35315423594412854,0.12832572409856177,0.15176503168575195,0.2157093529337578,0.1460504096817036,0.32249624581514147,0.1698946780149458,0.3236475155728285,0.1882916643722871,0.18072722661085552,0.34887744077228006,0.32957760399598957,0.3537681602319365,0.21315765330544156,0.3334016884939803,0.25387879595327667,0.25795847120137455,0.12621717045257905,0.25498454617482197,-0.0001138017897099969,0.2068425234167036,0.1289710924625494,0.3941071231421407,0.22595471596903183,0.33121369693952796,0.19155437238993117,0.10810499621768968,0.22341487832284548,0.1647469808117012,0.27488084358799486,0.14636617073157454,0.2849079593788538,0.2849760387629619,0.30394511184654155,0.25387879595327667,0.15264825904889154,-3.239755523044279e-05,0.320776533024139,0.1866642440341285,0.05802920684866767,0.21257718229644051,0.39160472739813756,0.022392649639366536,0.27380719125834263,0.19934554252523193,0.12659313736237418,0.2347180435344378,0.29406476513972307,0.21566102587106978,0.23035241073705548,0.2019065366689897,0.16462801047006076,0.23473582374816215,0.33830100727871465,0.21270719023073933,0.281193899087343,0.2913084718153178,0.19866861725891174,0.23959834790006088,0.16292255600482636,0.31349421134127886,0.17966644387227643,0.11951205856585696,0.10906703779848821,0.17881001335482227,0.45101596639430197,0.32871359073496503,0.25237479283989966,0.2786615888046023,0.26735469348821356,0.33947113866026585,0.1737815254033445,0.1420885713208783,0.21794630345697466,0.15169022332093168,0.26133242061223083,0.1819057231668852,0.24858104565067196,0.2532614365337688,0.21596140591938173,0.25653993134533615,0.22530348196416658,0.14582082885090475,0.1608123511870643,0.2784197840988149,0.18299485180178165,0.18063424007455622,0.1433491166953157,0.22414009744685226,0.36720928054857865,0.16261407569640857,0.0289912666803707,0.12026743757628407,0.18164309533454384,0.3196457296501168,0.21371049328227446,0.13197020155880096,0.07256026503637152,0.17150892681425853,0.15323147661569816,0.23825421409658876,0.2323920750524424,0.17702338778243237,0.13318434661195463,0.20380153956211552,0.071271543822407,0.2550389627385783,0.3037856200678984,0.22314115629185685,0.15971347531718738,0.20007411694616606,0.1698945328651182,0.30895181957614054,0.22269049473680758,0.2186782253115112,0.271117762813094,0.15504695601248844,0.2076013332700276,0.2090223532410509,0.13184780050214714,0.21275642584015317,0.1629226613495387,0.3134886886038106
SBIN.NS,0.27874716393842847,0.1795724044657007,0.42307182234157065,0.11344348994144811,0.6585589937845134,0.12941489987364996,0.33620293357407044,1.0,0.30088977433722075,0.35648469322338605,0.1245435949368323,0.5073805134221107,0.5688113913368815,0.1654185433072014,0.31346681836562595,0.35109659602563736,0.3308445956646631,0.5131283102889176,0.2392688181052038,0.13597914465124908,0.3990457518844255,0.43425565010063866,0.22914373960141868,0.26779738225717836,0.34259174363162326,0.28602308471934823,0.3893807046865345,0.27760293178106554,0.42044515707532737,0.32663718467391273,0.21631395805756118,0.5117438265058831,0.2670561590815805,0.3966713830021813,0.044635928791644824,0.22473769687207348,0.25111643211082935,0.42879120904180557,0.22090076460606065,0.34981082775114036,0.3562059937777449,0.20871336447867356,0.1562863935507002,0.3222376375470997,0.4057856828369011,0.5145028783627388,0.2828541975571481,0.268245554778406,0.21752151228774438,0.20589787622420225,0.15396423280925173,0.30473366461660806,0.0018439187035374349,0.4166110189127564,0.19842392854386787,0.5462086862967853,0.23132836072206586,0.3651035069080357,0.4663837385299725,0.21223369104883502,0.21270524765923532,0.28962821247263076,0.16919754821287586,0.1664319516594164,0.4421763824294277,0.3543139803772574,0.2560465761961781,0.21752151228774438,0.2728115306030235,-3.0440203530470025e-05,0.3901678960004389,0.30052065293608565,0.297715035267924,0.23846334431560348,0.32187382911034335,0.16810116443125928,0.39239034278913504,0.2168930909343984,0.2408180935131768,0.1787347948049971,0.4018575166636333,0.23326880288407675,0.4182281914507028,0.3832505925425793,0.2658706754445462,0.33133404967371843,0.24809943093529635,0.09320215311115473,0.49083809117708604,0.397894603083443,0.1951620770591259,0.3416709756028147,0.14124057854955485,0.26101022598924456,0.2700910685010267,0.26553284500104146,0.45809152965415073,0.15581931722138148,0.40145756967281904,0.49063020100087273,0.691254875775482,0.34121067096294466,0.4471600119509808,0.7271618311024561,0.29602741896628154,0.09479154224291675,0.454288945306555,0.3144442399782759,0.29703456947295215,0.19965251475396856,0.4216818053645481,0.6564331903434772,0.2675779847658136,0.3334725579781506,0.2128445380527943,0.21851705410522287,0.23005970742296916,0.4359031583897407,0.36764175658869974,0.18701743519912323,0.18985802078064912,0.3677799807372371,0.3299917024666,0.2852168342110481,-0.06648564580277103,0.19138427469562977,0.20007796022101443,0.4673600372549637,0.23116169143996482,0.383692683843327,0.2630380678818108,0.31975379596466114,0.24403659017579796,0.2233107483156739,0.4170723625203674,0.17785438658222066,0.23079418061885337,0.2363460351142128,0.009590209791548596,0.21925001085982573,0.6418476107825827,0.3059934723804121,0.285096364639389,0.39632957033984156,0.34981079942943677,0.4067744744769489,0.1491550104605829,0.2406517691701455,0.24012758841171983,0.23769112129131728,0.34697925909708766,0.49209929759625964,0.21093963114765626,0.09319050385153613,0.14124074571845185,0.2610096732937543
