Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,SBIN.NS,BHARTIARTL.NS,KOTAKBANK.NS,HCLTECH.NS,LT.NS,AXISBANK.NS,ASIANPAINT.NS,MARUTI.NS,SUNPHARMA.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS,NESTLEIND.NS,M&M.NS,BAJFINANCE.NS,POWERGRID.NS,ONGC.NS,NTPC.NS,SBILIFE.NS,BAJAJFINSV.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIENT.NS,DIVISLAB.NS,GRASIM.NS,JSWSTEEL.NS,TATAMOTORS.NS,TECHM.NS,HDFCLIFE.NS,COALINDIA.NS,BPCL.NS,BRITANNIA.NS,SHREECEM.NS,HEROMOTOCO.NS,CIPLA.NS,DRREDDY.NS,EICHERMOT.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS,TATACONSUM.NS,VEDL.NS,DABUR.NS,HAVELLS.NS,ICICIPRULI.NS,PIDILITIND.NS,SBICARD.NS,SIEMENS.NS,GODREJCP.NS,DLF.NS,HINDALCO.NS,TATAPOWER.NS,AMBUJACEM.NS,APOLLOHOSP.NS,AUROPHARMA.NS,BANDHANBNK.NS,BERGEPAINT.NS,BIOCON.NS,BOSCHLTD.NS,CHOLAFIN.NS,COLPAL.NS,DABUR.NS,GAIL.NS,GLAND.NS,GODREJPROP.NS,HDFCAMC.NS,ICICIGI.NS,IGL.NS,INDIGO.NS,LUPIN.NS,M&MFIN.NS,MARICO.NS,MUTHOOTFIN.NS,NAUKRI.NS,PEL.NS,PGHH.NS,PFC.NS,RECLTD.NS,SAIL.NS,SRF.NS,TATACHEM.NS,TORNTPHARM.NS,TVSMOTOR.NS,UBL.NS,UPL.NS,VOLTAS.NS,WHIRLPOOL.NS,ZEEL.NS,ZYDUSLIFE.NS,ABB.NS,ACC.NS,ALKEM.NS,APOLLOTYRE.NS,ASHOKLEY.NS,BANKBARODA.NS,BHARATFORG.NS,BHEL.NS,CANBK.NS,CASTROLIND.NS,CROMPTON.NS,CUMMINSIND.NS,DALBHARAT.NS,DEEPAKNTR.NS,ESCORTS.NS,EXIDEIND.NS,FEDERALBNK.NS,GLENMARK.NS,GMRINFRA.NS,GODREJAGRO.NS,GRANULES.NS,GUJGASLTD.NS,HAL.NS,HINDPETRO.NS,HINDZINC.NS,IDEA.NS,IDFCFIRSTB.NS,INDHOTEL.NS,INDUSTOWER.NS,IPCALAB.NS,JINDALSTEL.NS,JSWENERGY.NS,LICHSGFIN.NS,LTTS.NS,MANAPPURAM.NS,MFSL.NS,MGL.NS,MPHASIS.NS,MRF.NS,NAM-INDIA.NS,NAVINFLUOR.NS,NMDC.NS,PAGEIND.NS,PFIZER.NS,PIIND.NS,PNB.NS,POLYCAB.NS,RAMCOCEM.NS,RBLBANK.NS,SHREECEM.NS,SUNTV.NS,SYNGENE.NS,TATACOMM.NS,TATAELXSI.NS,TORNTPOWER.NS,TRENT.NS,UNIONBANK.NS,VBL.NS,TORNTPHARM.NS,WHIRLPOOL.NS,ZEEL.NS
2020-11-25 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12071288688721164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004334326040509657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27 00:00:00+05:30,-0.03235010205431223,0.005088138434068586,0.022743293772432567,-0.021316922313222537,-0.027196265145595814,-0.01825894344566968,0.033073660499766754,0.01672039335213188,-0.044953709223433086,0.05966001480296531,0.00867402062603525,0.03767537039533605,-0.04422041688278859,0.01255995305430421,0.007754682164936864,-0.013106418480291697,0.04450365520646503,-0.022047895234291605,0.005148603777229285,0.05197912881032062,0.1248630590122672,0.08962232359015558,0.029538017991299438,0.0962022249501774,0.06545403085489937,-0.02001005401459555,0.17327244953258397,0.07105986479185784,0.08068060340357214,0.010344526036778054,0.050664241079177136,0.03823238215647087,0.026768473901318705,0.13230441869366522,0.03670349394677736,-0.03531505790610439,0.03547925579124012,-0.056420853207635784,0.03586128337945045,0.013110858387932973,0.025261239278040245,0.0040990382353304974,0.009320533526075373,-0.002777671528264396,0.041300616132358345,0.08959582892937652,0.03730426752809221,0.11762797104299658,-0.02343272287708918,-0.05262141020799735,-0.01628047016797411,-0.012466110861026546,0.0,0.07250579294153117,0.03002834968852828,-0.0061242585103267605,0.058211522185113045,0.11845735737034467,-0.026461552209683506,0.0174217735571454,0.01652316589286386,0.039885767025442255,0.0010039548638232864,0.0027988097876045135,0.09787531687210499,0.18670486462558578,-0.012963136819779985,-0.02343272287708918,0.09282908047532196,0.0,0.12025287613823535,0.013442675899604276,0.08795129953268159,0.12288257616142609,-0.08209552699532656,0.004720760191422937,0.16148730932040922,-0.030400703346626656,-0.012851256599877436,0.0926607628489634,-0.016362794896271328,-0.009347881735733062,0.03959044088733979,0.050232089549669824,0.18418076766847272,0.014055305759097355,0.196654863869539,-0.015594050837890658,0.049961696728148326,0.0001924775226307307,-0.028207499223430355,0.04035193460210435,0.03856691883285413,0.016741143795643926,0.04603354918748431,0.08845579307176935,0.00602962650974719,0.0593893423356914,0.06379773791406569,0.004350071117133692,0.07688312268095991,0.02661255369637561,0.15085828993627076,0.11579800768614323,0.07791855233920549,0.03669533936569734,0.17281058611818947,0.11501822757586828,0.07430350830942323,-0.01305681999940607,0.08168953448714908,0.07865038622223665,-0.0329678590424822,0.09586998348585372,0.009953324406236889,0.06561373717874827,0.11484924232391801,0.04869258011391307,-0.03911049665589274,0.024458594203263354,0.05236798447093205,0.08961220410275075,-0.016362930013404144,0.16418873688415161,0.030172472932485244,0.06410150232113696,0.003236295348917277,0.044438001874009356,0.01417264023012123,0.09990782654292349,0.05612063451668994,0.2013182434106589,0.0011785870602739365,0.048038698132168905,0.004140811811769089,0.033874431266530065,0.0036371573417154812,0.009513427630759458,0.030664200003367895,-0.0745797871644297,0.11386701546329459,0.03212577482415914,0.03154085111500125,0.052752513455153964,0.013111022423939977,0.055375077565407015,0.0014719147489675771,0.06013025137317137,0.04659041370378815,0.02889435051944284,-0.03203710628628986,0.11733673642376961,0.15812739330502254,-0.015594148883214996,0.03856703635732101,0.0167412256439791
2020-12-01 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011558671505877267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 00:00:00+05:30,0.01458375893287132,0.025751229870462855,-0.02380893254534624,0.036507396818047204,0.014888102587503664,0.0005143155401645698,0.011807198479226053,0.010993625775806771,0.045675732231193034,-0.04993920363649658,0.025282635609837966,-0.007736695888794723,0.010746367355800509,0.04438898770465422,0.023972051686898047,0.06250265296831985,0.02021737227639897,0.02693517891287958,0.02368308855055109,-0.03541789709610809,0.042836622275680414,-0.017446809289606582,0.009054514076161655,0.07778638828675259,0.0010554308633158947,0.034273754115315525,0.004942675698160021,0.008412225810964642,0.06274492197691395,0.13008990505498694,0.009510548050578299,0.04438963712659202,0.050664836431318944,0.017860069654451423,0.03567922742716394,-0.01605274145375547,0.03290524367652957,0.030365349213884927,-0.011320217294672658,0.013458957951867486,0.00556520200934788,0.01695574906505209,0.0044012516281743035,-0.0008486132866893341,0.050565951690284876,0.045194010633675445,0.0023206467440636726,0.027768169975959406,0.0053876060863122695,0.04268685623625536,0.05698223760186774,0.03641049769381366,0.0,-0.004337212723810404,0.02560724863014443,0.07038071294568884,0.024008125380746457,0.04592449746223657,0.005539116177243634,0.026748230580991583,0.02434007770861702,0.0143381220946474,0.026582883603800202,0.0022101763596230994,0.03712963084883639,-0.0361485311621028,0.004087477553770633,0.0053876060863122695,0.12828144641798656,0.0,0.024411136653763973,0.006380284635813731,0.04720100027084263,-0.035055315112444585,0.05082754674304563,0.024916824303425653,-0.03299458378485037,0.029344904133190502,0.003163448492688213,-0.023816528829172918,0.024304209072553352,0.0038138216182414236,0.013768402511935682,0.001234311290679521,0.06492551741510787,0.01529095070233184,0.08608640607570524,0.028257384601845573,-0.022875460786916865,0.02832599095174543,0.05643332756034279,-0.00553224092296916,-0.01017411502175894,0.025609534292580453,0.0015538790542277243,0.10346842910222145,0.014093456661068425,-0.01655260815449215,0.021454402395121468,0.013473805723633256,0.05216930053723272,0.014258066904919727,0.028508951937081403,0.01861177797703933,0.04177838519734134,0.07491486811445691,-0.017559394826101932,0.05655342156932601,-0.0291456119418232,0.009958408422440494,-0.006240736786432251,0.03520114352515337,0.017453968597522136,-0.016933557367162875,-0.0019631445552694303,0.02276642102763112,-0.000573518405883697,0.011901919106130634,0.02523411187802679,0.011040134044311855,0.010152313468980687,0.0013595987839890172,0.08743429094296469,0.02796748293800267,0.04467741198745184,0.06004569535488586,0.012043423511764607,0.04225556045807906,0.035319337837276074,-0.035945607352530995,-0.016946960633367848,-0.0224802918586839,0.01542349463843983,0.025936078709987175,-0.0070842167155683545,-0.014204716221160402,0.06816269206853257,0.014699238342751872,0.023762762857126224,0.04124926120106001,0.014836998998500255,0.008778156850323203,-0.012349719067047992,0.008675322910670443,0.013458956862573831,-0.018582649021997848,-0.004074407790522369,-0.009940432846055133,0.058717365523914676,-0.0031694102688711034,-0.04116633425658242,0.04879018959928593,-0.0012631095449363971,0.028257482647170006,-0.010174000787228249,0.025609452444245423
2020-12-07 00:00:00+05:30,2.551181176333674e-05,-0.004319346362406494,-0.024972622575244276,0.002276500403067445,0.06056957886126984,0.053181032337322,0.03608514982642714,0.08775342723333798,0.04840714539126605,0.0034940872161857953,0.014307479453663723,0.049014629642899266,0.01816991785515152,0.06547303759804587,0.07185747434870107,0.06684231901310092,0.02579823471205847,0.024706821479986804,-0.001254559660603603,0.0170035402225411,-0.0017265660440907971,0.0011497767505841553,-0.0033536134282912532,0.07600041839364319,0.0508977321934838,-0.027559124455832404,0.027978596590726854,-0.03530170095254563,0.0732437926444865,0.008339746826706561,0.021204828658780497,0.02395972080803395,-0.00927193927366476,-0.000272404258634522,0.038428744726557974,0.020295291093181726,0.05291064330447039,0.026942123535579107,0.00884321345568808,0.012843725065183829,0.015190210107489192,0.019328177978853806,0.03621086213476395,0.011249543926507082,-0.0055875832277685,0.041316737076048875,0.05167806320112792,0.061690031871325046,-0.0008958894809931437,-0.012694411982441095,0.030849406543593666,0.009611335676652174,0.0,0.019582662071844087,-0.00481729370695775,0.035700512328832014,0.08035771293599595,0.053021149490144866,-0.036466406620119296,0.008732225006416381,0.022279304015947205,0.09889316651135367,0.010468131452135153,0.04609739749685954,0.01013569305500424,-0.02813281666432253,0.015537523300922021,-0.0008958894809931437,0.04768790990696704,0.0,0.01128219003105536,0.05924578859375401,-0.053178608956525084,0.0031246330711248308,0.08837575194345987,0.05650506129483468,0.06493520743036522,0.05585176607672964,0.017498345394063287,0.026020001575694653,0.05339164587880676,0.037174371189300254,0.0733585010351792,0.06986970606361281,0.061875213147402956,0.029217180016797524,0.1749428946046277,0.000316009936929941,0.045043550572241825,0.02398950148828724,0.07411602842397078,0.008565097499471605,-0.00857339370196906,0.08734847889373333,0.04595526078200022,-0.030568386921989956,-0.040538964202513045,0.04412789262103779,-0.0010619387992520592,0.019088568642607204,0.10600726947887511,0.06321639566408685,0.03345776677202519,0.10450908263942646,0.029391580407997206,0.006512597858506792,-0.013726866358632302,-0.037982966028597825,0.013182753377018144,-0.014205740649003455,0.027913750189654512,0.01978743220378392,0.10367055638480019,0.0,0.022250060943683002,-0.0700426798702661,-0.013281616278027613,0.04606719132470223,0.009272178672866631,0.03282450106385345,-0.03077158039802823,-0.001359598783988988,0.028278519421082393,0.08482189622537728,-0.0204662375609616,0.027597316980480145,0.07899862852298631,0.015468282575154164,0.0297468138677498,0.008608223812662685,0.01702402201477224,0.0007687911124472015,-0.010873513067563088,-0.0031837862970955865,0.050712314901204036,-0.02644900822169614,0.057884894520161025,0.0429684641137098,0.020871986232370538,0.025525223744964805,0.051661363450947725,0.052877018517224796,0.008475126794337089,0.0734274376371018,0.012843485943848286,0.07137494119292906,0.05763599287053965,-0.010424760329670503,0.008159871500245854,0.028787947172644265,0.003033395688395134,0.06262340532745302,-0.011731366087134555,0.0003158193699569805,-0.008573507936499837,0.08734855199969767
2020-12-10 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09165029207987564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028650007100702198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023791436916687822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16 00:00:00+05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004847278383071226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
